row_id,default_flag,pd_score,pd_score_band,ead,lgd,ifrs9_stage,ecl,loan_amnt,installment,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,revol_util,total_acc
130,0,0.5072499631903589,Medium,7000.0,0.5,Stage 3,1775.374871166256,7000.0,239.21,36 months,13.99,C,C4,2 years,RENT,83000.0,Source Verified,debt_consolidation,21.96,0.0,83.1,28.0
131,0,0.5233512030883123,High,20000.0,0.4,Stage 3,4186.809624706499,20000.0,652.7,36 months,10.78,B,B4,< 1 year,OWN,55000.0,Not Verified,debt_consolidation,36.94,0.0,43.0,32.0
132,1,0.9048324439935932,Very High,25825.0,0.5,Stage 3,11683.648933067272,25825.0,774.14,60 months,26.06,F,F5,6 years,RENT,68000.0,Verified,debt_consolidation,31.68,0.0,69.7,33.0
133,0,0.5738676897135648,High,24575.0,0.35,Stage 3,4935.9794661487995,24575.0,685.04,60 months,22.45,F,F1,10+ years,MORTGAGE,92000.0,Verified,debt_consolidation,24.16,0.0,79.3,27.0
134,0,0.3142228453160962,Low,3200.0,0.5,Stage 2,502.75655250575386,3200.0,101.01,36 months,8.49,B,B1,10+ years,RENT,30407.0,Not Verified,medical,20.61,0.0,30.3,13.0
135,0,0.528932587488911,High,22875.0,0.35,Stage 3,4234.7665285830935,22875.0,553.49,60 months,15.77,D,D1,10+ years,MORTGAGE,137000.0,Not Verified,debt_consolidation,32.3,0.0,45.8,62.0
136,0,0.5025559624329412,Medium,16000.0,0.35,Stage 3,2814.313389624471,16000.0,379.39,60 months,14.85,C,C5,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,19.59,0.0,83.6,26.0
137,0,0.4516741424500308,Medium,35000.0,0.35,Stage 2,5533.008245012877,35000.0,1186.72,36 months,13.44,C,C3,< 1 year,MORTGAGE,125000.0,Source Verified,debt_consolidation,24.19,0.0,51.9,26.0
138,0,0.6656489400951825,Very High,2400.0,0.35,Stage 3,559.1451096799533,2400.0,85.89,36 months,17.27,D,D3,2 years,MORTGAGE,52000.0,Verified,home_improvement,28.38,1.0,41.5,18.0
139,0,0.1838598563750171,Very Low,25000.0,0.35,Stage 1,1608.7737432813994,25000.0,777.55,36 months,7.49,A,A4,,MORTGAGE,132000.0,Not Verified,debt_consolidation,13.83,0.0,48.0,32.0
140,0,0.5588241139848831,High,8800.0,0.5,Stage 3,2458.8261015334856,8800.0,296.0,36 months,12.88,C,C2,2 years,RENT,55000.0,Not Verified,credit_card,35.52,0.0,37.5,29.0
141,0,0.4547708991026481,Medium,2500.0,0.5,Stage 2,568.4636238783102,2500.0,82.42,36 months,11.48,B,B5,,RENT,16488.0,Not Verified,debt_consolidation,38.06,0.0,8.2,18.0
142,0,0.1454060104785176,Very Low,8000.0,0.5,Stage 1,581.6240419140704,8000.0,240.92,36 months,5.32,A,A1,1 year,RENT,50000.0,Not Verified,credit_card,14.86,1.0,35.1,64.0
143,1,0.3854597080246634,Low,20000.0,0.35,Stage 3,2698.217956172644,20000.0,664.2,36 months,11.99,C,C1,10+ years,MORTGAGE,78000.0,Not Verified,debt_consolidation,27.1,0.0,48.2,37.0
144,1,0.5163561449358877,High,35000.0,0.35,Stage 3,6325.362775464623,35000.0,794.21,60 months,12.88,C,C2,10+ years,MORTGAGE,110000.0,Source Verified,major_purchase,13.39,0.0,47.2,32.0
145,0,0.2272016372746974,Very Low,15000.0,0.35,Stage 2,1192.8085956921614,15000.0,466.53,36 months,7.49,A,A4,,MORTGAGE,45000.0,Verified,debt_consolidation,10.67,3.0,43.5,20.0
146,1,0.4352752381091477,Medium,16000.0,0.35,Stage 3,2437.5413334112272,16000.0,560.7,36 months,15.77,D,D1,1 year,MORTGAGE,70000.0,Not Verified,debt_consolidation,8.78,0.0,76.1,25.0
147,0,0.6297126105177347,Very High,10800.0,0.5,Stage 3,3400.4480967957675,10800.0,251.25,60 months,13.99,C,C4,3 years,RENT,40000.0,Source Verified,debt_consolidation,26.13,0.0,71.2,14.0
148,0,0.705652201066953,Very High,7500.0,0.4,Stage 3,2116.9566032008593,7500.0,271.04,36 months,17.97,D,D4,10+ years,OWN,15000.0,Source Verified,debt_consolidation,37.2,0.0,66.7,14.0
149,1,0.5904467553834855,High,16000.0,0.5,Stage 3,4723.574043067883,16000.0,522.16,36 months,10.78,B,B4,5 years,RENT,63000.0,Not Verified,debt_consolidation,35.19,0.0,46.0,22.0
150,0,0.1124126214249035,Very Low,9000.0,0.35,Stage 1,354.0997574884461,9000.0,271.04,36 months,5.32,A,A1,10+ years,MORTGAGE,49000.0,Not Verified,credit_card,21.63,0.0,11.7,29.0
151,0,0.5338286873534666,High,9500.0,0.5,Stage 3,2535.686264928966,9500.0,332.92,36 months,15.77,D,D1,10+ years,RENT,28000.0,Not Verified,other,27.95,0.0,55.9,14.0
152,1,0.2533672467202172,Very Low,10000.0,0.4,Stage 3,1013.4689868808688,10000.0,312.95,36 months,7.91,A,A5,2 years,OWN,25000.0,Not Verified,debt_consolidation,29.91,0.0,22.9,30.0
153,0,0.1557370480466515,Very Low,6000.0,0.35,Stage 1,327.04780089796816,6000.0,187.77,36 months,7.91,A,A5,10+ years,MORTGAGE,49000.0,Not Verified,debt_consolidation,17.92,0.0,4.4,16.0
154,0,0.5088138173003209,Medium,15600.0,0.35,Stage 3,2778.1234424597524,15600.0,358.48,60 months,13.44,C,C3,10+ years,MORTGAGE,52000.0,Not Verified,major_purchase,15.37,0.0,69.3,13.0
155,0,0.2672074293080702,Very Low,35000.0,0.4,Stage 2,3740.904010312983,35000.0,1104.71,36 months,8.49,B,B1,< 1 year,OWN,90000.0,Source Verified,debt_consolidation,13.36,0.0,42.9,26.0
156,0,0.3848916190466043,Low,5000.0,0.35,Stage 2,673.5603333315574,5000.0,164.84,36 months,11.48,B,B5,9 years,MORTGAGE,78000.0,Not Verified,debt_consolidation,21.21,0.0,54.3,21.0
157,0,0.6628318250095743,Very High,20400.0,0.35,Stage 3,4732.61923056836,20400.0,523.48,60 months,18.49,D,D5,2 years,MORTGAGE,75000.0,Source Verified,credit_card,38.65,2.0,42.6,49.0
158,1,0.6537216429306865,Very High,8000.0,0.35,Stage 3,1830.420600205922,8000.0,289.1,36 months,17.97,D,D4,,MORTGAGE,33130.0,Not Verified,debt_consolidation,11.52,1.0,27.4,26.0
159,0,0.4165781299960363,Medium,16000.0,0.5,Stage 2,3332.6250399682904,16000.0,522.16,36 months,10.78,B,B4,3 years,RENT,87500.0,Not Verified,debt_consolidation,13.74,0.0,83.9,17.0
160,1,0.1617123017229771,Very Low,18000.0,0.35,Stage 3,1018.7875008547556,18000.0,563.31,36 months,7.91,A,A5,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,15.56,0.0,82.6,6.0
161,0,0.3800658468276459,Low,35000.0,0.5,Stage 2,6651.152319483803,35000.0,1115.77,36 months,9.17,B,B2,1 year,RENT,105000.0,Source Verified,debt_consolidation,25.07,0.0,85.0,26.0
162,0,0.151409561063812,Very Low,13150.0,0.5,Stage 1,995.517863994564,13150.0,396.01,36 months,5.32,A,A1,1 year,RENT,40000.0,Not Verified,major_purchase,20.25,0.0,20.1,17.0
163,0,0.363248003020814,Low,5600.0,0.5,Stage 2,1017.0944084582792,5600.0,178.53,36 months,9.17,B,B2,8 years,RENT,48000.0,Source Verified,credit_card,19.85,0.0,64.8,68.0
164,0,0.3585229915481949,Low,23000.0,0.35,Stage 2,2886.110081962969,23000.0,739.99,36 months,9.8,B,B3,9 years,MORTGAGE,90247.0,Not Verified,credit_card,17.09,0.0,41.3,25.0
165,0,0.45571429671884,Medium,12600.0,0.35,Stage 2,2009.7000485300844,12600.0,298.77,60 months,14.85,C,C5,1 year,MORTGAGE,175000.0,Not Verified,credit_card,11.75,0.0,47.5,25.0
166,0,0.4313317535586786,Medium,11000.0,0.35,Stage 2,1660.6272512009125,11000.0,389.94,36 months,16.59,D,D2,8 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,16.85,0.0,61.1,14.0
167,0,0.4690188399621073,Medium,4000.0,0.5,Stage 2,938.0376799242146,4000.0,132.84,36 months,11.99,C,C1,3 years,RENT,41501.0,Source Verified,debt_consolidation,12.9,0.0,36.3,12.0
168,0,0.4394311688165881,Medium,20000.0,0.35,Stage 2,3076.0181817161165,20000.0,459.58,60 months,13.44,C,C3,9 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,20.67,0.0,48.8,54.0
169,0,0.5256349978590837,High,20000.0,0.5,Stage 3,5256.349978590837,20000.0,659.33,36 months,11.48,B,B5,5 years,RENT,60000.0,Not Verified,debt_consolidation,22.62,0.0,61.5,20.0
170,0,0.3973466149709577,Low,10000.0,0.35,Stage 2,1390.713152398352,10000.0,318.79,36 months,9.17,B,B2,10+ years,MORTGAGE,59307.0,Not Verified,credit_card,32.7,1.0,59.5,30.0
171,1,0.6398685570041482,Very High,18850.0,0.35,Stage 3,4221.532804834868,18850.0,714.83,36 months,21.48,E,E5,< 1 year,MORTGAGE,55000.0,Not Verified,debt_consolidation,15.56,0.0,38.4,26.0
172,0,0.4025485124435359,Low,21000.0,0.35,Stage 2,2958.7315664599887,21000.0,467.03,60 months,11.99,C,C1,10+ years,MORTGAGE,82000.0,Not Verified,debt_consolidation,15.07,0.0,35.0,34.0
173,0,0.2349986116725196,Very Low,10500.0,0.35,Stage 2,863.6198978965094,10500.0,331.42,36 months,8.49,B,B1,4 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.39,1.0,62.6,19.0
174,1,0.6006141604214135,High,4575.0,0.5,Stage 3,1373.9048919639833,4575.0,163.73,36 months,17.27,D,D3,5 years,RENT,56000.0,Not Verified,house,10.03,1.0,27.0,17.0
175,0,0.4566753634984943,Medium,5000.0,0.5,Stage 2,1141.6884087462358,5000.0,164.84,36 months,11.48,B,B5,1 year,RENT,17000.0,Source Verified,other,27.9,0.0,44.3,11.0
176,0,0.1366882231170686,Very Low,8000.0,0.35,Stage 1,382.72702472779207,8000.0,246.99,36 months,6.99,A,A3,,MORTGAGE,45000.0,Not Verified,home_improvement,15.15,0.0,23.7,26.0
177,1,0.5160458395623194,High,5000.0,0.5,Stage 3,1290.1145989057986,5000.0,166.05,36 months,11.99,C,C1,1 year,RENT,30000.0,Source Verified,debt_consolidation,9.16,0.0,28.3,15.0
178,0,0.0578085071100288,Very Low,9075.0,0.35,Stage 1,183.61427070822896,9075.0,273.3,36 months,5.32,A,A1,10+ years,MORTGAGE,40000.0,Not Verified,credit_card,8.39,0.0,16.3,26.0
179,0,0.4183099272030062,Medium,24000.0,0.35,Stage 2,3513.803388505252,24000.0,544.61,60 months,12.88,C,C2,2 years,MORTGAGE,75181.21,Not Verified,debt_consolidation,31.57,0.0,44.4,37.0
180,0,0.2114590498076746,Very Low,12500.0,0.5,Stage 2,1321.6190612979663,12500.0,388.78,36 months,7.49,A,A4,10+ years,RENT,52000.0,Not Verified,credit_card,6.83,0.0,80.7,7.0
181,1,0.5033365936733967,Medium,19600.0,0.35,Stage 3,3452.889032599501,19600.0,474.25,60 months,15.77,D,D1,8 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,18.99,0.0,81.1,26.0
182,0,0.4480258713150462,Medium,35000.0,0.35,Stage 2,5488.316923609315,35000.0,1196.05,36 months,13.99,C,C4,2 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,10.97,0.0,12.3,7.0
183,0,0.2798355238617944,Very Low,28000.0,0.35,Stage 2,2742.388133845585,28000.0,574.33,60 months,8.49,B,B1,1 year,MORTGAGE,75000.0,Not Verified,debt_consolidation,24.83,0.0,72.0,23.0
184,1,0.6192588537874089,High,14000.0,0.5,Stage 3,4334.811976511862,14000.0,338.75,60 months,15.77,D,D1,1 year,RENT,45500.0,Not Verified,debt_consolidation,19.24,0.0,25.9,12.0
185,0,0.3308299328153536,Low,16000.0,0.35,Stage 2,1852.6476237659801,16000.0,514.78,36 months,9.8,B,B3,,MORTGAGE,99906.0,Not Verified,credit_card,6.97,0.0,69.8,26.0
186,0,0.0975320683357489,Very Low,14000.0,0.5,Stage 1,682.7244783502423,14000.0,421.61,36 months,5.32,A,A1,4 years,RENT,120000.0,Not Verified,debt_consolidation,6.73,0.0,16.9,20.0
187,0,0.2684301082331087,Very Low,24000.0,0.35,Stage 2,2254.812909158113,24000.0,757.51,36 months,8.49,B,B1,8 years,MORTGAGE,72000.0,Not Verified,debt_consolidation,22.8,0.0,34.3,52.0
188,0,0.606642247267207,High,35000.0,0.4,Stage 3,8492.991461740898,35000.0,1196.05,36 months,13.99,C,C4,6 years,OWN,75000.0,Source Verified,debt_consolidation,18.19,0.0,69.6,32.0
189,0,0.4255905455837412,Medium,14550.0,0.35,Stage 2,2167.319853385202,14550.0,352.06,60 months,15.77,D,D1,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,34.44,0.0,83.0,27.0
190,0,0.4982120146813339,Medium,8000.0,0.5,Stage 2,1992.8480587253357,8000.0,263.74,36 months,11.48,B,B5,< 1 year,RENT,21610.0,Verified,credit_card,31.06,0.0,48.4,10.0
191,0,0.3900412414685003,Low,32400.0,0.35,Stage 2,4423.067678252793,32400.0,685.23,60 months,9.8,B,B3,10+ years,MORTGAGE,106284.0,Source Verified,credit_card,24.11,0.0,52.8,38.0
192,0,0.5945167075245158,High,3600.0,0.5,Stage 3,1070.1300735441284,3600.0,122.07,36 months,13.44,C,C3,1 year,RENT,25000.0,Source Verified,debt_consolidation,26.45,0.0,30.7,39.0
193,0,0.5278512445314543,High,10500.0,0.35,Stage 3,1939.8533236530943,10500.0,358.82,36 months,13.99,C,C4,10+ years,MORTGAGE,110000.0,Not Verified,debt_consolidation,30.73,1.0,81.2,38.0
194,0,0.3874397797959952,Low,3000.0,0.35,Stage 2,406.81176878579487,3000.0,98.9,36 months,11.48,B,B5,10+ years,MORTGAGE,105000.0,Verified,home_improvement,12.09,0.0,57.9,22.0
195,0,0.5830479433691624,High,16000.0,0.5,Stage 3,4664.3835469533,16000.0,553.48,36 months,14.85,C,C5,2 years,RENT,43000.0,Source Verified,credit_card,17.11,0.0,51.2,16.0
196,0,0.2066702675435751,Very Low,8000.0,0.35,Stage 2,578.6767491220102,8000.0,248.82,36 months,7.49,A,A4,10+ years,MORTGAGE,57000.0,Not Verified,debt_consolidation,25.01,0.0,41.1,31.0
197,0,0.2191818118265461,Very Low,19500.0,0.5,Stage 2,2137.022665308825,19500.0,606.49,36 months,7.49,A,A4,< 1 year,RENT,85000.0,Not Verified,debt_consolidation,13.74,0.0,70.7,20.0
198,0,0.0955345149797518,Very Low,2000.0,0.35,Stage 1,66.87416048582625,2000.0,63.13,36 months,8.49,B,B1,8 years,MORTGAGE,140000.0,Source Verified,other,6.78,0.0,6.8,16.0
199,0,0.0871622409994431,Very Low,16000.0,0.35,Stage 1,488.10854959688135,16000.0,481.84,36 months,5.32,A,A1,8 years,MORTGAGE,96000.0,Not Verified,debt_consolidation,14.45,0.0,29.8,38.0
200,0,0.4260784119425017,Medium,3500.0,0.35,Stage 2,521.9460546295645,3500.0,114.23,36 months,10.78,B,B4,8 years,MORTGAGE,122400.0,Source Verified,vacation,17.97,0.0,58.6,30.0
201,0,0.353016823554841,Low,14000.0,0.5,Stage 2,2471.117764883887,14000.0,291.78,60 months,9.17,B,B2,4 years,RENT,94000.0,Source Verified,debt_consolidation,32.3,0.0,45.7,45.0
202,0,0.5331287533947464,High,24000.0,0.4,Stage 3,5118.036032589566,24000.0,791.2,36 months,11.48,B,B5,3 years,OWN,95000.0,Verified,debt_consolidation,26.89,0.0,102.0,12.0
203,0,0.0738944951357674,Very Low,6000.0,0.4,Stage 1,177.34678832584177,6000.0,180.69,36 months,5.32,A,A1,2 years,OWN,120000.0,Not Verified,credit_card,3.98,0.0,19.4,21.0
204,0,0.2982559315239559,Low,24000.0,0.35,Stage 2,2505.3498248012293,24000.0,751.08,36 months,7.91,A,A5,9 years,MORTGAGE,100000.0,Not Verified,debt_consolidation,26.83,1.0,56.4,39.0
205,1,0.8717601527890588,Very High,14875.0,0.5,Stage 3,6483.7161363686255,14875.0,381.71,60 months,18.49,D,D5,3 years,RENT,37231.0,Verified,debt_consolidation,36.3,1.0,27.9,49.0
206,0,0.4810205121382834,Medium,10000.0,0.5,Stage 2,2405.102560691417,10000.0,332.1,36 months,11.99,C,C1,7 years,RENT,45000.0,Not Verified,other,37.55,0.0,24.4,40.0
207,0,0.1434023108808604,Very Low,15000.0,0.35,Stage 1,752.862132124517,15000.0,463.09,36 months,6.99,A,A3,2 years,MORTGAGE,93000.0,Not Verified,credit_card,14.86,0.0,43.2,17.0
208,0,0.0951275139366128,Very Low,10000.0,0.5,Stage 1,475.637569683064,10000.0,301.15,36 months,5.32,A,A1,10+ years,RENT,68000.0,Not Verified,credit_card,14.61,0.0,46.6,32.0
209,0,0.4960364572225322,Medium,18000.0,0.4,Stage 2,3571.462492002232,18000.0,375.14,60 months,9.17,B,B2,10+ years,OWN,97000.0,Not Verified,major_purchase,22.22,1.0,52.9,24.0
210,0,0.7412190974037752,Very High,24000.0,0.5,Stage 3,8894.629168845302,24000.0,628.93,60 months,19.48,E,E2,10+ years,RENT,97000.0,Verified,debt_consolidation,7.23,0.0,52.5,38.0
211,0,0.6083703085579615,High,23525.0,0.35,Stage 3,5009.169028089115,23525.0,597.0,60 months,17.97,D,D4,5 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,13.33,0.0,90.9,22.0
212,0,0.4254295731478761,Medium,12000.0,0.4,Stage 2,2042.0619511098055,12000.0,250.1,60 months,9.17,B,B2,10+ years,OWN,68000.0,Not Verified,credit_card,14.53,0.0,29.6,56.0
213,0,0.368432243954809,Low,11000.0,0.5,Stage 2,2026.3773417514494,11000.0,358.99,36 months,10.78,B,B4,10+ years,RENT,297000.0,Verified,other,12.69,1.0,61.9,33.0
214,0,0.3717247372502562,Low,24000.0,0.35,Stage 2,3122.487792902152,24000.0,765.1,36 months,9.17,B,B2,2 years,MORTGAGE,210000.0,Source Verified,debt_consolidation,20.16,0.0,65.1,35.0
215,0,0.7211101548990821,Very High,15000.0,0.5,Stage 3,5408.326161743116,15000.0,369.49,60 months,16.59,D,D2,8 years,RENT,42900.0,Verified,debt_consolidation,36.98,0.0,75.2,32.0
216,0,0.2746846418791993,Very Low,16000.0,0.35,Stage 2,1538.233994523516,16000.0,505.01,36 months,8.49,B,B1,10+ years,MORTGAGE,140000.0,Not Verified,credit_card,14.68,2.0,77.3,25.0
217,1,0.4013330960997374,Low,15000.0,0.5,Stage 3,3009.9982207480302,15000.0,303.51,60 months,7.91,A,A5,5 years,RENT,90000.0,Verified,debt_consolidation,17.07,0.0,62.0,25.0
218,1,0.3638619826516029,Low,5000.0,0.35,Stage 3,636.7584696403051,5000.0,166.05,36 months,11.99,C,C1,8 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,19.56,0.0,50.8,19.0
219,0,0.3593480557828535,Low,19100.0,0.35,Stage 2,2402.2417529083755,19100.0,413.19,60 months,10.78,B,B4,10+ years,MORTGAGE,115000.0,Not Verified,debt_consolidation,14.35,0.0,44.7,22.0
220,0,0.4633986552101156,Medium,15000.0,0.4,Stage 2,2780.3919312606936,15000.0,489.52,36 months,10.78,B,B4,3 years,OWN,85000.0,Source Verified,credit_card,10.14,0.0,44.7,21.0
221,0,0.733152538299791,Very High,30000.0,0.35,Stage 3,7698.101652147806,30000.0,769.83,60 months,18.49,D,D5,2 years,MORTGAGE,85000.0,Source Verified,debt_consolidation,35.93,0.0,49.9,49.0
222,0,0.4542542267356839,Medium,15000.0,0.5,Stage 2,3406.9067005176294,15000.0,482.61,36 months,9.8,B,B3,10+ years,RENT,60000.0,Not Verified,credit_card,25.56,0.0,25.5,53.0
223,0,0.5002022725251993,Medium,3500.0,0.5,Stage 3,875.3539769190988,3500.0,119.61,36 months,13.99,C,C4,10+ years,RENT,105000.0,Verified,other,17.65,0.0,78.9,19.0
224,0,0.344064697979052,Low,20000.0,0.5,Stage 2,3440.6469797905197,20000.0,637.58,36 months,9.17,B,B2,2 years,RENT,130000.0,Source Verified,debt_consolidation,12.77,0.0,36.5,13.0
225,0,0.5361691472373623,High,10000.0,0.5,Stage 3,2680.8457361868113,10000.0,229.79,60 months,13.44,C,C3,7 years,RENT,30160.0,Not Verified,credit_card,29.45,0.0,95.2,5.0
226,0,0.63748918590884,Very High,35000.0,0.35,Stage 3,7809.242527383289,35000.0,898.13,60 months,18.49,D,D5,9 years,MORTGAGE,132500.0,Source Verified,debt_consolidation,14.48,0.0,83.9,25.0
227,1,0.6620460068499481,Very High,16000.0,0.5,Stage 3,5296.368054799585,16000.0,379.39,60 months,14.85,C,C5,10+ years,RENT,90000.0,Not Verified,credit_card,16.65,0.0,51.8,20.0
228,0,0.3196238002350853,Low,2000.0,0.35,Stage 2,223.7366601645597,2000.0,66.42,36 months,11.99,C,C1,10+ years,MORTGAGE,180000.0,Not Verified,other,12.66,0.0,75.8,32.0
229,0,0.384791901417364,Low,12000.0,0.5,Stage 2,2308.751408504184,12000.0,386.09,36 months,9.8,B,B3,2 years,RENT,39500.0,Verified,credit_card,25.43,0.0,65.7,10.0
230,0,0.1842922404997524,Very Low,8000.0,0.35,Stage 1,516.0182733993067,8000.0,246.99,36 months,6.99,A,A3,1 year,MORTGAGE,80000.0,Not Verified,credit_card,18.92,0.0,36.2,25.0
231,1,0.2957983121615315,Low,10000.0,0.35,Stage 3,1035.2940925653604,10000.0,321.74,36 months,9.8,B,B3,10+ years,MORTGAGE,92000.0,Source Verified,debt_consolidation,10.55,1.0,54.6,27.0
232,0,0.1833300053929949,Very Low,25000.0,0.5,Stage 1,2291.6250674124362,25000.0,505.84,60 months,7.91,A,A5,10+ years,RENT,76500.0,Not Verified,credit_card,15.65,0.0,62.5,21.0
233,0,0.605478441481181,High,35000.0,0.5,Stage 3,10595.872725920668,35000.0,1196.05,36 months,13.99,C,C4,10+ years,RENT,100000.0,Source Verified,debt_consolidation,19.43,6.0,80.6,22.0
234,0,0.1941191056039573,Very Low,25600.0,0.4,Stage 1,1987.7796413845228,25600.0,517.98,60 months,7.91,A,A5,3 years,OWN,150000.0,Not Verified,debt_consolidation,10.88,0.0,31.9,39.0
235,0,0.48321707492767,Medium,4325.0,0.4,Stage 2,835.9655396248692,4325.0,143.64,36 months,11.99,C,C1,10+ years,OWN,90000.0,Not Verified,major_purchase,16.96,1.0,37.8,23.0
236,0,0.2450554890299431,Very Low,6000.0,0.4,Stage 2,588.1331736718635,6000.0,185.24,36 months,6.99,A,A3,10+ years,OWN,48000.0,Not Verified,credit_card,33.78,0.0,26.6,30.0
237,1,0.6873746462550777,Very High,18200.0,0.5,Stage 3,6255.109280921207,18200.0,440.37,60 months,15.77,D,D1,8 years,RENT,65000.0,Not Verified,credit_card,29.28,0.0,59.8,38.0
238,0,0.2316907694982244,Very Low,10000.0,0.5,Stage 2,1158.453847491122,10000.0,308.73,36 months,6.99,A,A3,3 years,RENT,54000.0,Not Verified,credit_card,19.38,0.0,65.3,18.0
239,0,0.4648399818427309,Medium,30000.0,0.35,Stage 2,4880.8198093486735,30000.0,689.37,60 months,13.44,C,C3,5 years,MORTGAGE,81000.0,Source Verified,debt_consolidation,12.03,3.0,52.5,18.0
240,0,0.0454018690765925,Very Low,13200.0,0.35,Stage 1,209.75663513385734,13200.0,397.52,36 months,5.32,A,A1,2 years,MORTGAGE,150000.0,Not Verified,home_improvement,15.45,0.0,27.7,30.0
241,0,0.1988500752239258,Very Low,10000.0,0.5,Stage 1,994.2503761196291,10000.0,308.73,36 months,6.99,A,A3,5 years,RENT,220000.0,Not Verified,debt_consolidation,4.76,0.0,47.6,14.0
242,0,0.4206230899439308,Medium,3000.0,0.35,Stage 2,441.6542444411273,3000.0,98.9,36 months,11.48,B,B5,5 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,22.82,1.0,56.4,25.0
243,0,0.3328595396107708,Low,20000.0,0.4,Stage 2,2662.8763168861665,20000.0,643.47,36 months,9.8,B,B3,10+ years,OWN,96000.0,Not Verified,debt_consolidation,19.04,0.0,37.8,14.0
244,0,0.4493935283195996,Medium,13875.0,0.35,Stage 2,2182.367321902055,13875.0,308.58,60 months,11.99,C,C1,10+ years,MORTGAGE,32500.0,Source Verified,credit_card,23.53,0.0,81.4,15.0
245,0,0.1530029897843739,Very Low,18000.0,0.35,Stage 1,963.9188356415556,18000.0,551.61,36 months,6.49,A,A2,10+ years,MORTGAGE,76000.0,Verified,debt_consolidation,14.4,1.0,26.9,41.0
246,1,0.4301850044067632,Medium,15225.0,0.4,Stage 3,2619.826676837188,15225.0,480.55,36 months,8.49,B,B1,3 years,OWN,40000.0,Not Verified,debt_consolidation,21.21,0.0,31.0,30.0
247,1,0.4511998742372016,Medium,16000.0,0.5,Stage 3,3609.5989938976127,16000.0,351.73,60 months,11.48,B,B5,6 years,RENT,65000.0,Not Verified,debt_consolidation,21.16,0.0,53.9,18.0
248,1,0.325786864319696,Low,21000.0,0.5,Stage 3,3420.762075356808,21000.0,444.13,60 months,9.8,B,B3,7 years,RENT,125000.0,Not Verified,other,6.2,0.0,3.2,21.0
249,1,0.7127818992241702,Very High,13000.0,0.5,Stage 3,4633.082344957106,13000.0,320.23,60 months,16.59,D,D2,< 1 year,RENT,40000.0,Verified,debt_consolidation,16.74,0.0,100.6,17.0
250,0,0.3570160250108326,Low,20000.0,0.4,Stage 2,2856.1282000866613,20000.0,625.9,36 months,7.91,A,A5,5 years,OWN,120000.0,Not Verified,major_purchase,4.99,3.0,2.5,31.0
251,0,0.2696335920077198,Very Low,31075.0,0.5,Stage 2,4189.431935819946,31075.0,966.49,36 months,7.49,A,A4,10+ years,RENT,70000.0,Source Verified,credit_card,17.18,0.0,48.6,28.0
252,0,0.1769313771206906,Very Low,18000.0,0.4,Stage 1,1273.9059152689724,18000.0,555.71,36 months,6.99,A,A3,10+ years,OWN,120000.0,Not Verified,credit_card,14.88,1.0,63.5,13.0
